"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Aruba","PC - Population and Housing Census","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2010",3013,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Currency: ABW - Florin (AWG)","Data reference period: September"
"Aruba","PC - Population and Housing Census","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2010",1860.382,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Currency: ABW - Florin (AWG)","Data reference period: September"
"Aruba","PC - Population and Housing Census","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2010",1683.24,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Currency: ABW - Florin (AWG)","Data reference period: September"
"Aruba","PC - Population and Housing Census","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2010",3338,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Currency: ABW - Florin (AWG)","Data reference period: September"
"Aruba","PC - Population and Housing Census","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2010",2061.054,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Currency: ABW - Florin (AWG)","Data reference period: September"
"Aruba","PC - Population and Housing Census","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2010",1864.804,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Currency: ABW - Florin (AWG)","Data reference period: September"
"Aruba","PC - Population and Housing Census","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2010",2713,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Currency: ABW - Florin (AWG)","Data reference period: September"
"Aruba","PC - Population and Housing Census","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2010",1675.147,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Currency: ABW - Florin (AWG)","Data reference period: September"
"Aruba","PC - Population and Housing Census","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2010",1515.642,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Currency: ABW - Florin (AWG)","Data reference period: September"
"Afghanistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2020",13202.245,"Break in series",,"Currency: AFG - Afghani (AFN) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Afghanistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2020",836.263,"Break in series",,"Currency: AFG - Afghani (AFN) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Afghanistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2020",171.874,"Break in series",,"Currency: AFG - Afghani (AFN) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Afghanistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2020",13439.387,"Break in series",,"Currency: AFG - Afghani (AFN) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Afghanistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2020",851.284,"Break in series",,"Currency: AFG - Afghani (AFN) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Afghanistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2020",174.961,"Break in series",,"Currency: AFG - Afghani (AFN) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Afghanistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2020",10843.294,"Break in series",,"Currency: AFG - Afghani (AFN) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Afghanistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2020",686.841,"Break in series",,"Currency: AFG - Afghani (AFN) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Afghanistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2020",141.164,"Break in series",,"Currency: AFG - Afghani (AFN) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2024",111867.158,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2024",359.487,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2024",128.606,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2024",121855.186,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2024",391.584,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2024",140.088,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2024",90237.816,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2024",289.981,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2024",103.74,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Albania","ADM-IR - General Directorate of Taxation","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2022",61898,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: ALB - Lek (ALL)","Reference group coverage: Insured persons"
"Albania","ADM-IR - General Directorate of Taxation","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2022",1266.601,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: ALB - Lek (ALL)","Reference group coverage: Insured persons"
"Albania","ADM-IR - General Directorate of Taxation","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2022",547.568,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: ALB - Lek (ALL)","Reference group coverage: Insured persons"
"Albania","ADM-IR - General Directorate of Taxation","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2022",63773,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: ALB - Lek (ALL)","Reference group coverage: Insured persons"
"Albania","ADM-IR - General Directorate of Taxation","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2022",1304.968,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: ALB - Lek (ALL)","Reference group coverage: Insured persons"
"Albania","ADM-IR - General Directorate of Taxation","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2022",564.155,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: ALB - Lek (ALL)","Reference group coverage: Insured persons"
"Albania","ADM-IR - General Directorate of Taxation","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2022",59813,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: ALB - Lek (ALL)","Reference group coverage: Insured persons"
"Albania","ADM-IR - General Directorate of Taxation","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2022",1223.936,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: ALB - Lek (ALL)","Reference group coverage: Insured persons"
"Albania","ADM-IR - General Directorate of Taxation","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2022",529.124,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: ALB - Lek (ALL)","Reference group coverage: Insured persons"
"Andorra","ADM - Other Administrative records and related sources","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2008",1946.74,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time concept: Hours actually worked | Currency: AND - Euro (EUR)","Reference group coverage: Employees"
"Netherlands Antilles","ADM - Other Administrative records and related sources","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","1988",1679,,"Nonstandard economic activity: Excluding agriculture","Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time concept: Hours actually worked | Currency: ANT - Netherlands Antillean guilder (ANG)","Geographical coverage: Main city or metropolitan area | Reference group coverage: Employees"
"United Arab Emirates","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2009",7450.614,,,"Central tendency measure: Mean | Value type: Real values | Accounting concept: Gross | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Currency: ARE - United Arab Emirates dirham (AED)","Data reference period: May | Population coverage: Excluding labour camps"
"United Arab Emirates","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2009",3017.269,,,"Central tendency measure: Mean | Value type: Real values | Accounting concept: Gross | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Currency: ARE - United Arab Emirates dirham (AED)","Data reference period: May | Population coverage: Excluding labour camps"
"United Arab Emirates","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2009",2028.758,,,"Central tendency measure: Mean | Value type: Real values | Accounting concept: Gross | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Currency: ARE - United Arab Emirates dirham (AED)","Data reference period: May | Population coverage: Excluding labour camps"
"United Arab Emirates","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2009",7917.571,,,"Central tendency measure: Mean | Value type: Real values | Accounting concept: Gross | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Currency: ARE - United Arab Emirates dirham (AED)","Data reference period: May | Population coverage: Excluding labour camps"
"United Arab Emirates","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2009",3206.372,,,"Central tendency measure: Mean | Value type: Real values | Accounting concept: Gross | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Currency: ARE - United Arab Emirates dirham (AED)","Data reference period: May | Population coverage: Excluding labour camps"
"United Arab Emirates","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2009",2155.908,,,"Central tendency measure: Mean | Value type: Real values | Accounting concept: Gross | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Currency: ARE - United Arab Emirates dirham (AED)","Data reference period: May | Population coverage: Excluding labour camps"
"United Arab Emirates","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2009",5550.968,,,"Central tendency measure: Mean | Value type: Real values | Accounting concept: Gross | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Currency: ARE - United Arab Emirates dirham (AED)","Data reference period: May | Population coverage: Excluding labour camps"
"United Arab Emirates","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2009",2247.971,,,"Central tendency measure: Mean | Value type: Real values | Accounting concept: Gross | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Currency: ARE - United Arab Emirates dirham (AED)","Data reference period: May | Population coverage: Excluding labour camps"
"United Arab Emirates","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2009",1511.496,,,"Central tendency measure: Mean | Value type: Real values | Accounting concept: Gross | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Currency: ARE - United Arab Emirates dirham (AED)","Data reference period: May | Population coverage: Excluding labour camps"
"Argentina","LFS - Permanent Household Survey, Urban","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2024",592570.714,,,"Currency: ARG - Argentine peso (ARS)","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","LFS - Permanent Household Survey, Urban","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2024",1239.126,,,"Currency: ARG - Argentine peso (ARS)","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","LFS - Permanent Household Survey, Urban","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2024",647.834,,,"Currency: ARG - Argentine peso (ARS)","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","LFS - Permanent Household Survey, Urban","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2024",678509.158,,,"Currency: ARG - Argentine peso (ARS)","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","LFS - Permanent Household Survey, Urban","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2024",1418.832,,,"Currency: ARG - Argentine peso (ARS)","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","LFS - Permanent Household Survey, Urban","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2024",741.787,,,"Currency: ARG - Argentine peso (ARS)","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","LFS - Permanent Household Survey, Urban","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2024",496207.293,,,"Currency: ARG - Argentine peso (ARS)","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","LFS - Permanent Household Survey, Urban","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2024",1037.62,,,"Currency: ARG - Argentine peso (ARS)","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","LFS - Permanent Household Survey, Urban","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2024",542.484,,,"Currency: ARG - Argentine peso (ARS)","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Armenia","HIES - Households Living Conditions Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2023",159067.084,,,"Currency: ARM - Dram (AMD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","HIES - Households Living Conditions Survey","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2023",983.062,,,"Currency: ARM - Dram (AMD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","HIES - Households Living Conditions Survey","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2023",405.291,,,"Currency: ARM - Dram (AMD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","HIES - Households Living Conditions Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2023",191768.267,,,"Currency: ARM - Dram (AMD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","HIES - Households Living Conditions Survey","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2023",1185.161,,,"Currency: ARM - Dram (AMD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","HIES - Households Living Conditions Survey","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2023",488.611,,,"Currency: ARM - Dram (AMD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","HIES - Households Living Conditions Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2023",121840.729,,,"Currency: ARM - Dram (AMD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","HIES - Households Living Conditions Survey","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2023",752.997,,,"Currency: ARM - Dram (AMD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","HIES - Households Living Conditions Survey","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2023",310.441,,,"Currency: ARM - Dram (AMD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Antigua and Barbuda","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2018",2672.81,,,"Currency: ATG - East Caribbean dollar (XCD)","Repository: ILO-STATISTICS - Micro data processing"
"Antigua and Barbuda","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2018",1128.264,,,"Currency: ATG - East Caribbean dollar (XCD)","Repository: ILO-STATISTICS - Micro data processing"
"Antigua and Barbuda","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2018",989.93,,,"Currency: ATG - East Caribbean dollar (XCD)","Repository: ILO-STATISTICS - Micro data processing"
"Antigua and Barbuda","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2018",2871.245,,,"Currency: ATG - East Caribbean dollar (XCD)","Repository: ILO-STATISTICS - Micro data processing"
"Antigua and Barbuda","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2018",1212.028,,,"Currency: ATG - East Caribbean dollar (XCD)","Repository: ILO-STATISTICS - Micro data processing"
"Antigua and Barbuda","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2018",1063.424,,,"Currency: ATG - East Caribbean dollar (XCD)","Repository: ILO-STATISTICS - Micro data processing"
"Antigua and Barbuda","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2018",2481.99,,,"Currency: ATG - East Caribbean dollar (XCD)","Repository: ILO-STATISTICS - Micro data processing"
"Antigua and Barbuda","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2018",1047.714,,,"Currency: ATG - East Caribbean dollar (XCD)","Repository: ILO-STATISTICS - Micro data processing"
"Antigua and Barbuda","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2018",919.256,,,"Currency: ATG - East Caribbean dollar (XCD)","Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2021",5905.537,,,"Currency: AUS - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2021",3925.805,,,"Currency: AUS - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2021",4436.17,,,"Currency: AUS - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2021",6840.278,,,"Currency: AUS - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2021",4547.19,,,"Currency: AUS - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2021",5138.336,,,"Currency: AUS - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2021",4945.179,,,"Currency: AUS - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2021",3287.391,,,"Currency: AUS - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2021",3714.76,,,"Currency: AUS - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Austria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2024",4922.564,,,"Currency: AUT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2024",6832.273,,,"Currency: AUT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2024",5328.087,,,"Currency: AUT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2024",5751.474,,,"Currency: AUT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2024",7982.759,,,"Currency: AUT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2024",6225.283,,,"Currency: AUT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2024",3985.168,,,"Currency: AUT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2024",5531.214,,,"Currency: AUT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2024",4313.468,,,"Currency: AUT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Azerbaijan","ES - Labour-related Establishment Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2022",839.4,"Unreliable",,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: AZE - Azerbaijani manat (AZN)","Reference group coverage: Employees"
"Azerbaijan","ES - Labour-related Establishment Survey","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2022",1649.431,"Unreliable",,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: AZE - Azerbaijani manat (AZN)","Reference group coverage: Employees"
"Azerbaijan","ES - Labour-related Establishment Survey","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2022",493.765,"Unreliable",,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: AZE - Azerbaijani manat (AZN)","Reference group coverage: Employees"
"Azerbaijan","ES - Labour-related Establishment Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2022",962.7,"Unreliable",,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: AZE - Azerbaijani manat (AZN)","Reference group coverage: Employees"
"Azerbaijan","ES - Labour-related Establishment Survey","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2022",1891.717,"Unreliable",,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: AZE - Azerbaijani manat (AZN)","Reference group coverage: Employees"
"Azerbaijan","ES - Labour-related Establishment Survey","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2022",566.294,"Unreliable",,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: AZE - Azerbaijani manat (AZN)","Reference group coverage: Employees"
"Azerbaijan","ES - Labour-related Establishment Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2022",655.3,"Unreliable",,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: AZE - Azerbaijani manat (AZN)","Reference group coverage: Employees"
"Azerbaijan","ES - Labour-related Establishment Survey","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2022",1287.672,"Unreliable",,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: AZE - Azerbaijani manat (AZN)","Reference group coverage: Employees"
"Azerbaijan","ES - Labour-related Establishment Survey","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2022",385.471,"Unreliable",,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: AZE - Azerbaijani manat (AZN)","Reference group coverage: Employees"
