"ref_area.label","source.label","indicator.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Puerto Rico","PC - Population Census","Gender wage gap by occupation (%)","Occupation (ISCO-08): Total","2020",7.544,,,"Currency: PRI - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"Puerto Rico","PC - Population Census","Gender wage gap by occupation (%)","Occupation (ISCO-08): 1. Managers","2020",30.476,,,"Currency: PRI - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"Puerto Rico","PC - Population Census","Gender wage gap by occupation (%)","Occupation (ISCO-08): 2. Professionals","2020",25.048,,,"Currency: PRI - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"Puerto Rico","PC - Population Census","Gender wage gap by occupation (%)","Occupation (ISCO-08): 3. Technicians and associate professionals","2020",12.284,,,"Currency: PRI - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"Puerto Rico","PC - Population Census","Gender wage gap by occupation (%)","Occupation (ISCO-08): 4. Clerical support workers","2020",8.207,,,"Currency: PRI - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"Puerto Rico","PC - Population Census","Gender wage gap by occupation (%)","Occupation (ISCO-08): 5. Service and sales workers","2020",10.82,,,"Currency: PRI - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"Puerto Rico","PC - Population Census","Gender wage gap by occupation (%)","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2020",8.525,,,"Currency: PRI - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"Puerto Rico","PC - Population Census","Gender wage gap by occupation (%)","Occupation (ISCO-08): 7. Craft and related trades workers","2020",12.05,,,"Currency: PRI - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"Puerto Rico","PC - Population Census","Gender wage gap by occupation (%)","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2020",12.946,,,"Currency: PRI - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"Puerto Rico","PC - Population Census","Gender wage gap by occupation (%)","Occupation (ISCO-08): 9. Elementary occupations","2020",7.224,,,"Currency: PRI - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"Puerto Rico","PC - Population Census","Gender wage gap by occupation (%)","Occupation (ISCO-08): 0. Armed forces occupations","2020",-52.426,,,"Currency: PRI - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Total","2025",7.694,,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill levels 3 and 4 ~ high","2025",8.241,,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 2 ~ medium","2025",8.001,,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 1 ~ low","2025",1.944,,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Not elsewhere classified","2025",-23.381,,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): Total","2025",7.694,,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 1. Managers","2025",22.314,,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 2. Professionals","2025",7.668,,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 3. Technicians and associate professionals","2025",11.832,,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 4. Clerical support workers","2025",1.024,,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 5. Service and sales workers","2025",11.686,,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2025",9.833,,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 7. Craft and related trades workers","2025",14.234,,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2025",16.905,,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 9. Elementary occupations","2025",1.944,,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 0. Armed forces occupations","2025",-23.381,,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Total","2025",-4.014,,,"Currency: PRY - Guarani (PYG)","Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill levels 3 and 4 ~ high","2025",9.19,,,"Currency: PRY - Guarani (PYG)","Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 2 ~ medium","2025",12.142,,,"Currency: PRY - Guarani (PYG)","Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 1 ~ low","2025",-1.369,,,"Currency: PRY - Guarani (PYG)","Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Not elsewhere classified","2025",-370.268,,,"Currency: PRY - Guarani (PYG)","Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): Total","2025",-4.014,,,"Currency: PRY - Guarani (PYG)","Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 1. Managers","2025",10.005,,,"Currency: PRY - Guarani (PYG)","Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 2. Professionals","2025",12.912,,,"Currency: PRY - Guarani (PYG)","Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 3. Technicians and associate professionals","2025",14.567,,,"Currency: PRY - Guarani (PYG)","Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 4. Clerical support workers","2025",9.316,,,"Currency: PRY - Guarani (PYG)","Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 5. Service and sales workers","2025",19.417,,,"Currency: PRY - Guarani (PYG)","Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2025",12.194,,,"Currency: PRY - Guarani (PYG)","Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 7. Craft and related trades workers","2025",23.305,,,"Currency: PRY - Guarani (PYG)","Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2025",12.559,,,"Currency: PRY - Guarani (PYG)","Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 9. Elementary occupations","2025",-1.369,,,"Currency: PRY - Guarani (PYG)","Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 0. Armed forces occupations","2025",-370.268,,,"Currency: PRY - Guarani (PYG)","Repository: ILO-STATISTICS - Micro data processing"
"Palestine (State of)","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Total","2025",13.934,,,"Currency: PSE - New Shekel (ILS)","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Excluding Gaza Strip"
"Palestine (State of)","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill levels 3 and 4 ~ high","2025",21.611,,,"Currency: PSE - New Shekel (ILS)","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Excluding Gaza Strip"
"Palestine (State of)","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 2 ~ medium","2025",42.034,,,"Currency: PSE - New Shekel (ILS)","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Excluding Gaza Strip"
"Palestine (State of)","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 1 ~ low","2025",19.41,,,"Currency: PSE - New Shekel (ILS)","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Excluding Gaza Strip"
"Palestine (State of)","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Not elsewhere classified","2025",-3.605,,,"Currency: PSE - New Shekel (ILS)","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Excluding Gaza Strip"
"Palestine (State of)","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): Total","2025",13.934,,,"Currency: PSE - New Shekel (ILS)","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Excluding Gaza Strip"
"Palestine (State of)","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 1. Managers","2025",18.848,,,"Currency: PSE - New Shekel (ILS)","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Excluding Gaza Strip"
"Palestine (State of)","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 2. Professionals","2025",19.042,,,"Currency: PSE - New Shekel (ILS)","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Excluding Gaza Strip"
"Palestine (State of)","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 3. Technicians and associate professionals","2025",21.064,,,"Currency: PSE - New Shekel (ILS)","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Excluding Gaza Strip"
"Palestine (State of)","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 4. Clerical support workers","2025",41.632,,,"Currency: PSE - New Shekel (ILS)","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Excluding Gaza Strip"
"Palestine (State of)","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 5. Service and sales workers","2025",12.352,,,"Currency: PSE - New Shekel (ILS)","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Excluding Gaza Strip"
"Palestine (State of)","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 7. Craft and related trades workers","2025",52.42,,,"Currency: PSE - New Shekel (ILS)","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Excluding Gaza Strip"
"Palestine (State of)","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2025",42.327,,,"Currency: PSE - New Shekel (ILS)","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Excluding Gaza Strip"
"Palestine (State of)","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 9. Elementary occupations","2025",19.41,,,"Currency: PSE - New Shekel (ILS)","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Excluding Gaza Strip"
"Palestine (State of)","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 0. Armed forces occupations","2025",-3.605,,,"Currency: PSE - New Shekel (ILS)","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Excluding Gaza Strip"
"Romania","ES - Labour cost Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Total","2021",1.28,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: ROU - Romanian leu (RON)","Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies"
"Romania","ES - Labour cost Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): Total","2021",1.28,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: ROU - Romanian leu (RON)","Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies"
"Russian Federation","ES - Establishments sample Survey on employees' wages by Occupation","Gender wage gap by occupation (%)","Occupation (Skill level): Total","2021",23.71,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: RUS - Russian ruble (RUB)","Data reference period: October | Geographical coverage: Total national, excluding some areas"
"Russian Federation","ES - Establishments sample Survey on employees' wages by Occupation","Gender wage gap by occupation (%)","Occupation (ISCO-08): Total","2021",23.71,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: RUS - Russian ruble (RUB)","Data reference period: October | Geographical coverage: Total national, excluding some areas"
"Russian Federation","ES - Establishments sample Survey on employees' wages by Occupation","Gender wage gap by occupation (%)","Occupation (ISCO-08): 1. Managers","2021",30.78,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: RUS - Russian ruble (RUB)","Data reference period: October | Geographical coverage: Total national, excluding some areas"
"Russian Federation","ES - Establishments sample Survey on employees' wages by Occupation","Gender wage gap by occupation (%)","Occupation (ISCO-08): 2. Professionals","2021",28.13,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: RUS - Russian ruble (RUB)","Data reference period: October | Geographical coverage: Total national, excluding some areas"
"Russian Federation","ES - Establishments sample Survey on employees' wages by Occupation","Gender wage gap by occupation (%)","Occupation (ISCO-08): 3. Technicians and associate professionals","2021",38.06,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: RUS - Russian ruble (RUB)","Data reference period: October | Geographical coverage: Total national, excluding some areas"
"Russian Federation","ES - Establishments sample Survey on employees' wages by Occupation","Gender wage gap by occupation (%)","Occupation (ISCO-08): 4. Clerical support workers","2021",25.62,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: RUS - Russian ruble (RUB)","Data reference period: October | Geographical coverage: Total national, excluding some areas"
"Russian Federation","ES - Establishments sample Survey on employees' wages by Occupation","Gender wage gap by occupation (%)","Occupation (ISCO-08): 5. Service and sales workers","2021",28.35,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: RUS - Russian ruble (RUB)","Data reference period: October | Geographical coverage: Total national, excluding some areas"
"Russian Federation","ES - Establishments sample Survey on employees' wages by Occupation","Gender wage gap by occupation (%)","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2021",-10.24,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: RUS - Russian ruble (RUB)","Data reference period: October | Geographical coverage: Total national, excluding some areas"
"Russian Federation","ES - Establishments sample Survey on employees' wages by Occupation","Gender wage gap by occupation (%)","Occupation (ISCO-08): 7. Craft and related trades workers","2021",21.97,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: RUS - Russian ruble (RUB)","Data reference period: October | Geographical coverage: Total national, excluding some areas"
"Russian Federation","ES - Establishments sample Survey on employees' wages by Occupation","Gender wage gap by occupation (%)","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2021",27.88,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: RUS - Russian ruble (RUB)","Data reference period: October | Geographical coverage: Total national, excluding some areas"
"Russian Federation","ES - Establishments sample Survey on employees' wages by Occupation","Gender wage gap by occupation (%)","Occupation (ISCO-08): 9. Elementary occupations","2021",15.68,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: RUS - Russian ruble (RUB)","Data reference period: October | Geographical coverage: Total national, excluding some areas"
"Rwanda","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Total","2024",24.848,,,"Currency: RWA - Rwandan franc (RWF)","Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill levels 3 and 4 ~ high","2024",24.197,,,"Currency: RWA - Rwandan franc (RWF)","Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 2 ~ medium","2024",26.595,,,"Currency: RWA - Rwandan franc (RWF)","Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 1 ~ low","2024",8.543,,,"Currency: RWA - Rwandan franc (RWF)","Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): Total","2024",24.848,,,"Currency: RWA - Rwandan franc (RWF)","Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 1. Managers","2024",21.663,,,"Currency: RWA - Rwandan franc (RWF)","Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 2. Professionals","2024",19.046,,,"Currency: RWA - Rwandan franc (RWF)","Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 3. Technicians and associate professionals","2024",25.498,,,"Currency: RWA - Rwandan franc (RWF)","Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 4. Clerical support workers","2024",0.814,,,"Currency: RWA - Rwandan franc (RWF)","Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 5. Service and sales workers","2024",-51.364,,,"Currency: RWA - Rwandan franc (RWF)","Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2024",4.795,,,"Currency: RWA - Rwandan franc (RWF)","Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 7. Craft and related trades workers","2024",47.181,,,"Currency: RWA - Rwandan franc (RWF)","Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2024",45.613,,,"Currency: RWA - Rwandan franc (RWF)","Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 9. Elementary occupations","2024",8.543,,,"Currency: RWA - Rwandan franc (RWF)","Repository: ILO-STATISTICS - Micro data processing"
"Sudan","LFS - Labor Market Panel Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Total","2022",62.496,"Break in series",,"Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sudan","LFS - Labor Market Panel Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill levels 3 and 4 ~ high","2022",75.084,"Break in series",,"Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sudan","LFS - Labor Market Panel Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 2 ~ medium","2022",47.558,"Break in series",,"Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sudan","LFS - Labor Market Panel Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 1 ~ low","2022",68.557,"Break in series",,"Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sudan","LFS - Labor Market Panel Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Not elsewhere classified","2022",72.661,"Break in series",,"Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sudan","LFS - Labor Market Panel Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): Total","2022",62.496,"Break in series",,"Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sudan","LFS - Labor Market Panel Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 1. Managers","2022",62.556,"Break in series",,"Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sudan","LFS - Labor Market Panel Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 2. Professionals","2022",79.345,"Break in series",,"Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sudan","LFS - Labor Market Panel Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 3. Technicians and associate professionals","2022",35.421,"Break in series",,"Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sudan","LFS - Labor Market Panel Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 4. Clerical support workers","2022",9.388,"Unreliable",,"Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sudan","LFS - Labor Market Panel Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 5. Service and sales workers","2022",30.055,"Break in series",,"Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sudan","LFS - Labor Market Panel Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2022",40.062,"Break in series",,"Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sudan","LFS - Labor Market Panel Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 7. Craft and related trades workers","2022",61.034,"Break in series",,"Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sudan","LFS - Labor Market Panel Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2022",77.476,"Break in series",,"Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sudan","LFS - Labor Market Panel Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 9. Elementary occupations","2022",68.557,"Break in series",,"Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sudan","LFS - Labor Market Panel Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 0. Armed forces occupations","2022",61.201,"Break in series",,"Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sudan","LFS - Labor Market Panel Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): X. Not elsewhere classified","2022",80.03,"Break in series",,"Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Total","2024",12.788,,,"Currency: SEN - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill levels 3 and 4 ~ high","2024",20.681,,,"Currency: SEN - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 2 ~ medium","2024",-2.311,,,"Currency: SEN - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 1 ~ low","2024",37.937,,,"Currency: SEN - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Not elsewhere classified","2024",-64.362,,,"Currency: SEN - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): Total","2024",12.788,,,"Currency: SEN - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 1. Managers","2024",52.988,,,"Currency: SEN - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 2. Professionals","2024",47.719,,,"Currency: SEN - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 3. Technicians and associate professionals","2024",-345.95,,,"Currency: SEN - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 4. Clerical support workers","2024",-33.517,,,"Currency: SEN - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 5. Service and sales workers","2024",28.051,,,"Currency: SEN - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2024",25.512,,,"Currency: SEN - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 7. Craft and related trades workers","2024",53.606,,,"Currency: SEN - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
